title,star_rating,price,source,title_cleaned
The Fairy Godmother (Five Hundred Kingdoms  #1),3.97,0.0,Goodreads_Real,the fairy godmother five hundred kingdoms  1
Banker to the Poor: Micro-Lending and the Battle Against World Poverty,4.09,0.0,Goodreads_Real,banker to the poor microlending and the battle against world poverty
The Mistake (Off-Campus #2),3.0,43.29,Scraped_Fictional,the mistake offcampus 2
Dale Loves Sophie to Death,3.23,0.0,Goodreads_Real,dale loves sophie to death
The Duplicate,3.68,0.0,Goodreads_Real,the duplicate
Dark Horse Deluxe Journal: Craig Thompson's Angels and Demons,3.52,0.0,Goodreads_Real,dark horse deluxe journal craig thompsons angels and demons
The Burgess Animal Book for Children,4.26,0.0,Goodreads_Real,the burgess animal book for children
The Thief (The Queen's Thief  #1),3.88,0.0,Goodreads_Real,the thief the queens thief  1
1984,4.18,0.0,Goodreads_Real,1984
The Return of the King (The Lord of the Rings  #3),4.53,0.0,Goodreads_Real,the return of the king the lord of the rings  3
Ulysses S. Grant,3.89,0.0,Goodreads_Real,ulysses s grant
Topsail Island: Mayberry by the Sea,3.94,0.0,Goodreads_Real,topsail island mayberry by the sea
The Lion  the Witch and the Wardrobe (Chronicles of Narnia #2),4.21,0.0,Goodreads_Real,the lion  the witch and the wardrobe chronicles of narnia 2
A Theory of Semiotics,4.01,0.0,Goodreads_Real,a theory of semiotics
The Pizza Monster (Olivia Sharp  Agent for Secrets #1),3.54,0.0,Goodreads_Real,the pizza monster olivia sharp  agent for secrets 1
American Sphinx: The Character of Thomas Jefferson,3.92,0.0,Goodreads_Real,american sphinx the character of thomas jefferson
Hideaway,3.84,0.0,Goodreads_Real,hideaway
The Water Babies,3.42,0.0,Goodreads_Real,the water babies
Animales No Se Visten  Los (Animals Should Definitely Not Wear Clothing) with CD,4.11,0.0,Goodreads_Real,animales no se visten  los animals should definitely not wear clothing with cd
Oath of Gold (The Deed of Paksenarrion  #3),4.27,0.0,Goodreads_Real,oath of gold the deed of paksenarrion  3
Battlefield of the Mind: Winning the Battle in Your Mind,4.34,0.0,Goodreads_Real,battlefield of the mind winning the battle in your mind
The Quickie,3.83,0.0,Goodreads_Real,the quickie
His Majesty's Dragon (Temeraire  #1),4.05,0.0,Goodreads_Real,his majestys dragon temeraire  1
Gulliver's Travels,3.57,0.0,Goodreads_Real,gullivers travels
Jojo's Bizarre Adventure  Tome 16: L'Expérience du combat ! (Stardust Crusaders  #4),4.45,0.0,Goodreads_Real,jojos bizarre adventure  tome 16 lexpérience du combat  stardust crusaders  4
Traveller,3.92,0.0,Goodreads_Real,traveller
Malinche,3.28,0.0,Goodreads_Real,malinche
All-American Girl (All-American Girl  #1),3.74,0.0,Goodreads_Real,allamerican girl allamerican girl  1
Two Brothers: The Lawman / The Gunslinger (Two Brothers  #1-2),4.04,0.0,Goodreads_Real,two brothers the lawman  the gunslinger two brothers  12
Jack & Jill (Alex Cross  #3),3.96,0.0,Goodreads_Real,jack  jill alex cross  3
Exile's Children (Exiles  #1),3.54,0.0,Goodreads_Real,exiles children exiles  1
You Suck (A Love Story  #2),3.83,0.0,Goodreads_Real,you suck a love story  2
The Martian Chronicles,4.14,0.0,Goodreads_Real,the martian chronicles
The Tale of Peter Rabbit,4.18,0.0,Goodreads_Real,the tale of peter rabbit
Pedro Páramo,4.05,0.0,Goodreads_Real,pedro páramo
The Unabridged Journals of Sylvia Plath,4.31,0.0,Goodreads_Real,the unabridged journals of sylvia plath
Numerical Recipes: Example Book C,3.75,0.0,Goodreads_Real,numerical recipes example book c
Barron's Book Notes: Lord of the Flies,3.67,0.0,Goodreads_Real,barrons book notes lord of the flies
Love Poems and Sonnets,4.34,0.0,Goodreads_Real,love poems and sonnets
Three Greek Plays: Prometheus Bound/Agamemnon/The Trojan Women,4.06,0.0,Goodreads_Real,three greek plays prometheus boundagamemnonthe trojan women
A God in Ruins,3.26,0.0,Goodreads_Real,a god in ruins
Frost,3.88,0.0,Goodreads_Real,frost
Noches de tormenta,3.84,0.0,Goodreads_Real,noches de tormenta
Lum: Urusei Yatsura. Perfect Collection (Urusei Yatsura  #1),3.97,0.0,Goodreads_Real,lum urusei yatsura perfect collection urusei yatsura  1
The Occult: A History,3.91,0.0,Goodreads_Real,the occult a history
The Great Ape Project: Equality Beyond Humanity,4.05,0.0,Goodreads_Real,the great ape project equality beyond humanity
Till We Have Faces: A Myth Retold,4.19,0.0,Goodreads_Real,till we have faces a myth retold
In Cold Blood,4.07,0.0,Goodreads_Real,in cold blood
The Moon Is Down,3.9,0.0,Goodreads_Real,the moon is down
The White Masai,3.45,0.0,Goodreads_Real,the white masai
The Guardian,4.15,0.0,Goodreads_Real,the guardian
Astonishing X-Men  Volume 2: Dangerous,4.19,0.0,Goodreads_Real,astonishing xmen  volume 2 dangerous
The Mystery of the Missing Cat,3.82,0.0,Goodreads_Real,the mystery of the missing cat
The Time Machine,3.89,0.0,Goodreads_Real,the time machine
Dracula,3.99,0.0,Goodreads_Real,dracula
Centennial,4.24,0.0,Goodreads_Real,centennial
Veinte poemas de amor y una canción desesperada; Cien sonetos de amor,4.3,0.0,Goodreads_Real,veinte poemas de amor y una canción desesperada cien sonetos de amor
The Falls,3.58,0.0,Goodreads_Real,the falls
No Second Chance,4.08,0.0,Goodreads_Real,no second chance
Tramps Like Us  Volume 9,4.32,0.0,Goodreads_Real,tramps like us  volume 9
Intimate Journals,3.73,0.0,Goodreads_Real,intimate journals
King Solomon's Mines (Allan Quatermain  #1),3.8,0.0,Goodreads_Real,king solomons mines allan quatermain  1
Burnt Offerings (Anita Blake  Vampire Hunter  #7),4.08,0.0,Goodreads_Real,burnt offerings anita blake  vampire hunter  7
Rebekah (Women of Genesis  #2),3.84,0.0,Goodreads_Real,rebekah women of genesis  2
Baudolino,3.74,0.0,Goodreads_Real,baudolino
Yellow Back Radio Broke-Down,3.83,0.0,Goodreads_Real,yellow back radio brokedown
Minor Works: On Colours/On Things Heard/Physiognomics/On Plants/On Marvellous Things Heard/Mechanical Problems/On Indivisible Lines/The...Gorgias,4.57,0.0,Goodreads_Real,minor works on colourson things heardphysiognomicson plantson marvellous things heardmechanical problemson indivisible linesthegorgias
Water for Elephants,4.09,0.0,Goodreads_Real,water for elephants
The Secret City (Pyrates  #1),4.11,0.0,Goodreads_Real,the secret city pyrates  1
The Pilgrimage: A Contemporary Quest for Ancient Wisdom,3.64,0.0,Goodreads_Real,the pilgrimage a contemporary quest for ancient wisdom
Bryson's Dictionary of Troublesome Words: A Writer's Guide to Getting It Right,3.87,0.0,Goodreads_Real,brysons dictionary of troublesome words a writers guide to getting it right
The Castle of Llyr (The Chronicles of Prydain  #3),4.08,0.0,Goodreads_Real,the castle of llyr the chronicles of prydain  3
The Testament,3.86,0.0,Goodreads_Real,the testament
Reasons to Stay Alive,2.0,26.41,Scraped_Fictional,reasons to stay alive
Nobody Knows My Name,4.35,0.0,Goodreads_Real,nobody knows my name
Hayao Miyazaki: Master of Japanese Animation,3.93,0.0,Goodreads_Real,hayao miyazaki master of japanese animation
Sputnik Sweetheart,3.83,0.0,Goodreads_Real,sputnik sweetheart
Does Anybody Have a Problem With That? The Best of Politically Incorrect,3.51,0.0,Goodreads_Real,does anybody have a problem with that the best of politically incorrect
Divine By Mistake (Partholon  #1),4.09,0.0,Goodreads_Real,divine by mistake partholon  1
The Currents of Space (Galactic Empire  #2),3.83,0.0,Goodreads_Real,the currents of space galactic empire  2
American Legal History: Cases and Materials,3.5,0.0,Goodreads_Real,american legal history cases and materials
Travels in the Scriptorium,3.23,0.0,Goodreads_Real,travels in the scriptorium
Talking Philosophy: Dialogues with Fifteen Leading Philosophers,4.06,0.0,Goodreads_Real,talking philosophy dialogues with fifteen leading philosophers
Gravity's Rainbow,4.01,0.0,Goodreads_Real,gravitys rainbow
For Keeps: 30 Years at the Movies,4.48,0.0,Goodreads_Real,for keeps 30 years at the movies
The Mutineer: Rants  Ravings  and Missives from the Mountaintop  1977-2005,4.08,0.0,Goodreads_Real,the mutineer rants  ravings  and missives from the mountaintop  19772005
Dragondrums (Harper Hall  #3),4.07,0.0,Goodreads_Real,dragondrums harper hall  3
Complete Poems (Library of Classic Poets),4.17,0.0,Goodreads_Real,complete poems library of classic poets
One Day in the Life of Ivan Denisovich,3.95,0.0,Goodreads_Real,one day in the life of ivan denisovich
The Shifting Realities of Philip K. Dick,4.09,0.0,Goodreads_Real,the shifting realities of philip k dick
The Mystery in the Rocky Mountains,3.73,0.0,Goodreads_Real,the mystery in the rocky mountains
Ranma 1/2  Vol. 36 (Ranma ½ (US 2nd)  #36),4.14,0.0,Goodreads_Real,ranma 12  vol 36 ranma ½ us 2nd  36
Cliffs Notes on Wright's Black Boy,3.75,0.0,Goodreads_Real,cliffs notes on wrights black boy
Mysteries,4.09,0.0,Goodreads_Real,mysteries
Murder on the Orient Express (Hercule Poirot  #10),4.17,0.0,Goodreads_Real,murder on the orient express hercule poirot  10
A Stolen Season (Alex McKnight  #7),3.96,0.0,Goodreads_Real,a stolen season alex mcknight  7
Spook Country (Blue Ant  #2),3.69,0.0,Goodreads_Real,spook country blue ant  2
The Spook's Apprentice (The Last Apprentice / Wardstone Chronicles  #1),3.99,0.0,Goodreads_Real,the spooks apprentice the last apprentice  wardstone chronicles  1
Demon Angel (The Guardians  #1),3.53,0.0,Goodreads_Real,demon angel the guardians  1
Lotta on Troublemaker Street,3.98,0.0,Goodreads_Real,lotta on troublemaker street
Der Sohn von Shannara,4.16,0.0,Goodreads_Real,der sohn von shannara
Blindness,4.11,0.0,Goodreads_Real,blindness
Lost in the City,4.03,0.0,Goodreads_Real,lost in the city
The Historian's Craft: Reflections on the Nature and Uses of History and the Techniques and Methods of Those Who Write It.,4.05,0.0,Goodreads_Real,the historians craft reflections on the nature and uses of history and the techniques and methods of those who write it
If I Die in a Combat Zone  Box Me Up and Ship Me Home,3.95,0.0,Goodreads_Real,if i die in a combat zone  box me up and ship me home
The Gift of Asher Lev,4.16,0.0,Goodreads_Real,the gift of asher lev
The Line Between,4.12,0.0,Goodreads_Real,the line between
The Winter's Tale,3.7,0.0,Goodreads_Real,the winters tale
The Wakefield Legacy: The Untold Story (Sweet Valley High Magna Editions #2),3.94,0.0,Goodreads_Real,the wakefield legacy the untold story sweet valley high magna editions 2
The White Cat and the Monk: A Retelling of the Poem “Pangur Bán”,4.0,58.08,Scraped_Fictional,the white cat and the monk a retelling of the poem pangur bán
Gunslinger and Nine Other Action-Packed Stories of the Wild West,4.25,0.0,Goodreads_Real,gunslinger and nine other actionpacked stories of the wild west
Boys and Girls Together,3.67,0.0,Goodreads_Real,boys and girls together
Giovanni and Lusanna: Love and Marriage in Renaissance Florence,3.57,0.0,Goodreads_Real,giovanni and lusanna love and marriage in renaissance florence
The Diary of Virginia Woolf  Volume Five: 1936-1941,4.5,0.0,Goodreads_Real,the diary of virginia woolf  volume five 19361941
Anne of the Island and Tales of Avonlea,4.3,0.0,Goodreads_Real,anne of the island and tales of avonlea
Empire of the Senseless,3.49,0.0,Goodreads_Real,empire of the senseless
I am Charlotte Simmons,3.42,0.0,Goodreads_Real,i am charlotte simmons
The Summit (Everest  #3),3.96,0.0,Goodreads_Real,the summit everest  3
A Break With Charity: A Story of the Salem Witch Trials,3.79,0.0,Goodreads_Real,a break with charity a story of the salem witch trials
The Short Stories  Vol 3,3.77,0.0,Goodreads_Real,the short stories  vol 3
The Stephen King Universe: A Guide to the Worlds of the King of Horror,4.15,0.0,Goodreads_Real,the stephen king universe a guide to the worlds of the king of horror
Around the World in Eighty Days,3.93,0.0,Goodreads_Real,around the world in eighty days
Oscar Wilde,4.24,0.0,Goodreads_Real,oscar wilde
200 Quilt Blocks: To Mix and Match,4.09,0.0,Goodreads_Real,200 quilt blocks to mix and match
Fear and Trembling,4.0,0.0,Goodreads_Real,fear and trembling
The Killer Angels (The Civil War Trilogy  #2),4.32,0.0,Goodreads_Real,the killer angels the civil war trilogy  2
Aquinas's Shorter Summa: Saint Thomas's Own Concise Version of His Summa Theologica,4.14,0.0,Goodreads_Real,aquinass shorter summa saint thomass own concise version of his summa theologica
How to Make Love Like a Porn Star: A Cautionary Tale,3.76,0.0,Goodreads_Real,how to make love like a porn star a cautionary tale
Hercule Poirot's Christmas (Hercule Poirot  #20),3.94,0.0,Goodreads_Real,hercule poirots christmas hercule poirot  20
Racso and the Rats of NIMH (Rats of NIMH  #2),3.77,0.0,Goodreads_Real,racso and the rats of nimh rats of nimh  2
Bright Lights  Big City,3.77,0.0,Goodreads_Real,bright lights  big city
Bloody Bones (Anita Blake  Vampire Hunter #5),4.11,0.0,Goodreads_Real,bloody bones anita blake  vampire hunter 5
Curries Without Worries,3.93,0.0,Goodreads_Real,curries without worries
The SFWA Grand Masters 3,4.02,0.0,Goodreads_Real,the sfwa grand masters 3
Collected Stories  1891-1910,4.26,0.0,Goodreads_Real,collected stories  18911910
Easy Prey (Lucas Davenport  #11),4.08,0.0,Goodreads_Real,easy prey lucas davenport  11
Treasure Island,3.83,0.0,Goodreads_Real,treasure island
How To Draw The Legend Of Zelda    (troll),4.21,0.0,Goodreads_Real,how to draw the legend of zelda    troll
There are No Children Here: The Story of Two Boys Growing Up in the Other America,4.27,0.0,Goodreads_Real,there are no children here the story of two boys growing up in the other america
Judy Moody Gets Famous! (Judy Moody  #2),4.04,0.0,Goodreads_Real,judy moody gets famous judy moody  2
The Sixth Book of Lost Swords: Mindsword's Story (Lost Swords  #6),3.81,0.0,Goodreads_Real,the sixth book of lost swords mindswords story lost swords  6
The Iliad,3.86,0.0,Goodreads_Real,the iliad
Mayflower: A Story of Courage  Community  and War,3.87,0.0,Goodreads_Real,mayflower a story of courage  community  and war
Blood Moon Over Britain,3.44,0.0,Goodreads_Real,blood moon over britain
Much Ado about Nothing,4.07,0.0,Goodreads_Real,much ado about nothing
Back to the Bedroom (Elsie Hawkins #1),3.68,0.0,Goodreads_Real,back to the bedroom elsie hawkins 1
Bite Club (Bite Club  #1),3.07,0.0,Goodreads_Real,bite club bite club  1
Exclusion & Embrace: A Theological Exploration of Identity  Otherness  and Reconciliation,4.27,0.0,Goodreads_Real,exclusion  embrace a theological exploration of identity  otherness  and reconciliation
To Sail Beyond the Sunset,3.87,0.0,Goodreads_Real,to sail beyond the sunset
The State of Mind Called Beautiful,4.22,0.0,Goodreads_Real,the state of mind called beautiful
Dirty Little Secrets,4.15,0.0,Goodreads_Real,dirty little secrets
The Art Forger,3.0,40.76,Scraped_Fictional,the art forger
Island of the Sequined Love Nun,3.8,0.0,Goodreads_Real,island of the sequined love nun
Tell My Horse: Voodoo and Life in Haiti and Jamaica,3.96,0.0,Goodreads_Real,tell my horse voodoo and life in haiti and jamaica
Berlioz: Servitude and Greatness  1832-1869 (Volume 2),4.27,0.0,Goodreads_Real,berlioz servitude and greatness  18321869 volume 2
Youth Without Youth & Other Novellas (Romanian Literature & Thought in Translation),3.92,0.0,Goodreads_Real,youth without youth  other novellas romanian literature  thought in translation
Jorge Luis Borges,3.5,0.0,Goodreads_Real,jorge luis borges
Summerland,3.55,0.0,Goodreads_Real,summerland
Tolkien and the Great War: The Threshold of Middle-earth,3.71,0.0,Goodreads_Real,tolkien and the great war the threshold of middleearth
Child of Darkness (Gemini  #3),3.81,0.0,Goodreads_Real,child of darkness gemini  3
Salmon of Doubt: Hitchhiking the Galaxy One Last Time,3.93,0.0,Goodreads_Real,salmon of doubt hitchhiking the galaxy one last time
Yosemite: Its Discovery  Its Wonder and Its People,3.96,0.0,Goodreads_Real,yosemite its discovery  its wonder and its people
Poems Between Women: Four Centuries of Love  Romantic Friendship  and Desire,3.88,0.0,Goodreads_Real,poems between women four centuries of love  romantic friendship  and desire
Death Note  Vol. 9: Contact (Death Note  #9),4.21,0.0,Goodreads_Real,death note  vol 9 contact death note  9
Development  Geography  and Economic Theory,4.0,0.0,Goodreads_Real,development  geography  and economic theory
Good Faith,3.26,0.0,Goodreads_Real,good faith
